id	US-1421005	US-1421094	US-1421095	US-1420999	US-1421000	US-1421010	US-1421096	US-1421097	US-1421098	US-1421001	US-1421002	US-1421004
ENSG00000269662	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267924	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277493	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213967	5	6	9.025600433	9.014300346	11.03880024	14.00909996	7	3	6.013299942	11.01580048	10	15
ENSG00000269289	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269397	3	2	4	3	1	4	1	1	0	0	0	2
ENSG00000269421	1	0	0	0	0	4	0	2	0	1	0	0
ENSG00000201966	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213096	78.07060242	69.54419708	140.514801	118.2610016	127.8215027	152.9069977	87.96890259	59.75059891	60.54579926	111.6182022	130.8540039	148.8462982
ENSG00000268362	18.49110031	25.72649956	22.21999931	45.0121994	30.62299919	26.56609917	20.03109932	19.8512001	23.73509979	48.82770157	37.46760178	40.64400101
ENSG00000268058	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276030	1	1	1	1	0	2	0	0	0	1	0	1
ENSG00000268442	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267696	2	0	0	0	0.057700001	3	0	0	0	2	1	1
ENSG00000261824	34	26	45	46	35	47	20	22	24	55	43	58
ENSG00000261770	8	5	6	12	9	12	6	2	7	9	7	9
ENSG00000267575	20	12	11	24	26	20	15	11	10	23	37	43
ENSG00000272635	0	0	0	0	0	0	0	0	0	0	0	1.30E-30
ENSG00000267264	1	0	4	1	2	0	1	1	0	1	0	1
ENSG00000267323	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267389	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266977	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267623	0	0	0	0	0	0	1	0	1	1	0	0
ENSG00000267768	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267630	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266906	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267509	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266928	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267320	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267238	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260725	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267243	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266893	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267423	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267537	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266976	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000267799	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267617	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267528	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267683	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267027	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267240	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267339	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252272	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267014	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169021	368.8399963	386.6861877	672.7819824	441.8197021	476.1025085	501.8792114	296.4656067	244.383194	299.3521118	561.4616699	560.8737183	570.2476196
ENSG00000267498	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000276251	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276631	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241604	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264515	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267574	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266248	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187135	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105171	91	81	141	101	111	103	53	60	77	113	99	107
ENSG00000166289	13	16	30	15	11	6	22	11	12	14	10	12
ENSG00000131943	214	216	404	315	305	320	203	137	198	411	401	412
ENSG00000105173	5	1	7	6	10	16	3	3	10	11	6	8
ENSG00000274103	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267433	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267258	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105176	242	198	335	257	267	354	159	122	151	308	306	338
ENSG00000242100	0	0	0	0	0	0	0	0	0	0	0	2.006200075
ENSG00000267006	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267692	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266910	2	1	7	2	4	6	2	2	2	5	2	2
ENSG00000267223	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198597	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223148	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267760	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267081	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261316	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267378	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267777	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121297	2	2	5	5	2	0	1	2	3	3	3	2
ENSG00000267662	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267636	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267599	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267407	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261400	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267465	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252780	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201894	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267012	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267094	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221504	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267684	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267489	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267779	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267204	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267133	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200738	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168813	103	117	175	185	176	195	106	82	107	177	234	205
ENSG00000263960	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267213	0	0	1	0	0	0	0	0	0	3	0	1
ENSG00000178904	51	80	107	87	97	87	51	35	43	74	97	89
ENSG00000275195	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263780	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105185	100	138	200	188	187	202	91	88	111	230	228	217
ENSG00000105186	75	89	111	95	98	124	72	50	83	128	127	112
ENSG00000201388	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242325	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242436	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267557	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186326	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267475	2	4	1	2	1	2	0	0	0	2	2	0
ENSG00000213965	80	92	149	122	96	125	56	58	65	146	153	135
ENSG00000267567	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173809	1	2	0	0	0	1	0	0	1	0	0	0
ENSG00000267245	0	0	0	0	0	1	1	0	0	1	0	0
ENSG00000021488	62	78	80	38	47	43	38	40	33	38	39	36
ENSG00000267555	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201967	0	2	0	0	0	2	1	1	1	1	0	0
ENSG00000266930	3	0	2	1	0	0	0	0	1	0	1	1
ENSG00000121289	21	30	21	27	37	22	16	15	19	38	41	41
ENSG00000239988	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131944	2	7	3	6	6	6	6	0	4	7	6	10
ENSG00000131941	111	117	175.9591064	161	158	128	104.9868011	80	112	200	219	218
ENSG00000267611	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267725	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000076650	14	13	25	25	27	24	15	15	17	34	34	36
ENSG00000166359	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000130881	97.13030243	68	115.0430984	105.4322968	140.510498	75.56130219	89.68180084	71	81	164.8659058	124.6917038	148
ENSG00000267054	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273420	5.869699955	2.46E-06	3.956899881	2.567699909	16.48950005	13.43869972	7.318200111	1.06E-42	6.86E-11	0.134100005	6.308300018	8.09E-07
ENSG00000130876	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000267714	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270212	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267580	2	0	0	0	0	1	0	0	1	2	4	1
ENSG00000245848	538	577	861	792	793	570	473	415	518	1159	1107	1101
ENSG00000267727	10	1	3	5	10	5	7	1	6	8	15	8
ENSG00000267296	18	17	27	24	25	25	16	15	11	21	31	30
ENSG00000267130	0	0	0	0	1	2	1	0	2	1	2	2
ENSG00000243864	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266899	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000153879	418	491	775	537	561	559	310	254	304	660	729	702
ENSG00000124299	840	771	1325.000122	779.9998779	782	621	793	598.9901733	763.0001221	949.9938965	900	855.0001221
ENSG00000266985	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232429	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124302	0	0	1	1	0	0	0	0	0	0	1	0
ENSG00000153885	31	25	38	45	35	40	19	16	25	45	47	37
ENSG00000277013	3	1	3	3	11	7	3	1	5	6	5	10
ENSG00000240626	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239253	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249987	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186008	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270849	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257103	194	192	279	287	318	366	133	147	164	348	386	355
ENSG00000166398	83	67	108	92	95	83	63	59	69	92	107.9191971	95
ENSG00000257074	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267219	0	0	0	0	1	2	0	0	0	0	0	1
ENSG00000105220	1878	1767	2728	1758	1732	1636.000122	1597.000122	1199.999878	1499	2147.523926	2069	2171.724609
ENSG00000266953	4.94E-19	6.14E-24	3.74E-32	5.25E-29	4.06E-33	1.59E-27	3.22E-25	4.89E-38	1.24E-30	2.717600107	1.04E-19	7.97E-24
ENSG00000126249	9	17	27	16	19	22	11	10	14	25.75860023	18	26
ENSG00000264317	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267024	0	1	0	1	0	0	0	0	0	0	0	0
ENSG00000126261	170	195	314	236.8674011	254	270	119.9393005	126	169	304	277	284
ENSG00000142279	2	3	3	4	3	7	1	1	2	2	1	1
ENSG00000239210	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000248830	0	0	0	1.042199969	1.102699995	0	2.306799889	0	0	2.449199915	2.193399906	1.025500059
ENSG00000268751	0	0	0	0	1	0	0	0	0	0	0	2
ENSG00000205209	3	5	2	3	4	4	5	1	1	4.069499969	4	13
ENSG00000271049	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000252230	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268683	0	0	1	0	1	0	0	0	0	1	0	0
ENSG00000269811	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000089335	89.60849762	88.57299805	128.0876007	117.5231018	107.3916016	130.2442017	71	51	56.52970123	120.5776978	133.7509003	138.9665985
ENSG00000274104	2	1	1	0	1	0	2	0	1	3	7	2
ENSG00000197841	53.39149857	66.42700195	100.9123993	73.43470001	88.50579834	105.7557983	49.69319916	39	47.47019958	84.97309875	95.05560303	71.00789642
ENSG00000153896	3	2	7	7	12	5	4	3	4	7	11	13
ENSG00000270281	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267767	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261754	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271666	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269086	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271109	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270624	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271649	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270544	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271171	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269037	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270876	0	0	1	0	0	1	0	0	0	0	0	0
ENSG00000168661	24	17	38	16	16	26	12	8	12	16	22	17
ENSG00000180884	17	9	28	22	11	18	14	7	13	20	12	19
ENSG00000089351	31	30	45	65	49	39	32	26	29	52	61	77
ENSG00000269303	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271032	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105711	7	0	3	6	7	4	4	0	2	8	8	7
ENSG00000267874	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000105707	843	782	1272	835	800.9998779	672	731	596.0001221	652.9998779	740.0001221	829	669.9998779
ENSG00000227392	0	0	0	0	0	0	0	0	0	0	1	2
ENSG00000179066	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000089356	0	0	0	0	0	0	0	0	0	1	3	0
ENSG00000278663	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000153902	10	6	20	12	23	8	6	3	8	23	18	20
ENSG00000266964	47.98799896	43.99980164	90.99980164	59.26879883	48.65480042	73	45.91260147	24.63360023	28.59309959	49.60689926	62	50.69240189
ENSG00000221857	3.012000084	0.0002	0.0002	0.73119998	8.345199585	2.09E-05	0.087399997	7.366399765	2.406899929	6.393099785	1.70E-11	0.307599992
ENSG00000221946	0	0	1	0	1	0	1	0	0	0	1	0
ENSG00000089327	1	0	3	4	10	15	0	1	3	5	9	7
ENSG00000177558	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262497	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000105699	277	244	391	376	414	353	259	213	229	447	417	374
ENSG00000271366	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000268947	2	1	0	4	5	1	2	1	1	3	5	5
ENSG00000105698	116	93	169	128	140	122	84	70	94	165	151	164
ENSG00000105697	2	0	0	5	3	2	0	0	0	3	2	6
ENSG00000105695	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000012124	0	1	1	0	0	2	0	0	0	0	0	0
ENSG00000269553	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263397	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000126266	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185897	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000126251	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268222	4.067900181	3.009399891	4.015600204	4.01789999	4.049799919	7.03399992	1.014099956	2.008899927	2.005199909	3.039700031	2.007999897	4.01970005
ENSG00000205786	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264400	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000233214	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232680	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000126262	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188508	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000161249	0	0	0	0	2	0	0	1	0	1	2	0
ENSG00000189001	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105679	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236144	16	14	9	26	20	23	12	8	13	28	27	22
ENSG00000105677	40	27	64	76	51	40	35	35	49	86	56	61
ENSG00000105675	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278423	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224910	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267626	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249115	15	20	22	17	10	18	14	15	12	20	16	14
ENSG00000126254	116	108	148	128	142	125	70	75	101	164	145	151
ENSG00000105672	1	1	2	3	4	3	0	0	0	1	5	1
ENSG00000126267	313	319	595	399	375	352	247	194	261	473	391	436
ENSG00000105668	0	0	1	0	1	0	0	1	0	0	0	2
ENSG00000226510	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000267190	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000011590	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000272333	125	81	110	150	166	164	94	64	80	166	163	141
ENSG00000126246	2.677000046	6	3	4	10	3	3	2	4	1	3.868499994	5
ENSG00000267120	2.471299887	3.28E-19	7.31E-23	0	9.02E-15	0	6.25E-26	0	0	0	2.304500103	1.38E-36
ENSG00000161265	24.85169983	21	36	23	36	27	22	18	13	24	21.82699966	18
ENSG00000205155	37.07509995	36.19459915	72.27469635	39.74459839	59	40.54600143	22.02330017	22.10460091	41.58980179	58.27470016	55.83470154	49.95410156
ENSG00000188223	4.42140007	6.64989996	21.43540001	7.136899948	3.43E-05	6.864500046	2.197099924	2.818599939	9.413900375	12.33119965	31.78969955	8.148799896
ENSG00000267439	0	0	0	0	0	0	2	0	0	1	0	1
ENSG00000267796	21.50349998	16.15550041	14.28989983	29.11849976	31	40.58950043	16.77960014	14.07680035	9.996199608	30.39410019	15.37559986	40.89709854
ENSG00000267328	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004776	8	6	9	5	5	4	7	4	2	6	4	3
ENSG00000167595	22	5	10	24	16	18	14	10	11	22	27	34
ENSG00000267049	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004777	8	0	2	4	4	7	2	0	3	7	4	6
ENSG00000225872	0	0	1	1	6	0	4	0	0	0	1	0
ENSG00000250799	189	211	330	188	170	119	192	110	167	166	164	169
ENSG00000161270	0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000126259	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105290	0	2	1	0	0	2	0	1	0	1	1	2
ENSG00000243968	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167604	4	1	1	3	3	8	2	1	2	4	3	3
ENSG00000126264	0	1	0	0	1	0	0	2	1	0	0	0
ENSG00000011600	0	0	0	0	0	0	1	0	0	0	1	0
ENSG00000126243	35	23	43	42	42	35	31	15	24	49	41	37
ENSG00000267786	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267113	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267388	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000205138	32	29	54	36	38	45	33	32	26	44	69	70
ENSG00000181392	26	12	36	49	44	42	17	16	25	38	42	39
ENSG00000248101	1.26E-29	6.949200153	0.249899998	1.52E-15	5.14E-07	1.26E-28	0	0	0	7.96E-05	1.14E-23	7.58E-43
ENSG00000239382	18	22.05080032	48.75009918	20	27	18	20	16	31	40.99990082	36	31
ENSG00000267698	0	0	1	0	0	0	0	0	0	0	1	0
ENSG00000105270	0	1	4	2	3	5	5	2	0	4	5	3
ENSG00000161277	7	6	4	2	10	16	9	3	5	6	10	10
ENSG00000075702	3	0	1	3	6	2	3	2	6	1	5	2
ENSG00000105261	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105258	26	35	44	42	29	37	19	26	28	40	41	34
ENSG00000105254	45	60	94	66	85	74	45	48	50	75	84	94
ENSG00000126247	344	298	493	460	450	432	285	220	282	515	445	429
ENSG00000270760	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000161281	1	2	3	4	2	5	1	2	1	1	2	4
ENSG00000267005	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196357	5	10	14	15	8	16	10	8	8	11	13	14
ENSG00000200179	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167635	176	194	323.6306152	283	319	379	142	129	158	338	327	369
ENSG00000267053	1	0	1	7	6.950300217	4	2	0	1	4.124199867	2.637300014	7
ENSG00000232677	6	0	2	4	5	1	0	3	1	2	4	5
ENSG00000142065	21	15	15	17	28	27	15	9	17	26	37	24
ENSG00000266973	0	2	1	1	4	2	0	1	0	1	4	0
ENSG00000267363	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181007	5	4	8	17	8	7	1	3	4	6.012199879	15	8.011699677
ENSG00000267142	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186017	41	36	44	46	40	43	30	27	37	44	60	68
ENSG00000267309	3	1	0	5	3	3	3	1	2	2	4	4
ENSG00000267091	0	0	0	2	0	1	1	0	0	0	0	0
ENSG00000254004	94	74	148.1860046	160	150	202	60	68	84	178	167	174
ENSG00000228629	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186020	55	43	62	67	61	89	44	40	38	94	100	106
ENSG00000233527	6	0	5	5	3	10	1	3	6	10	7	3
ENSG00000161298	1	8	7	10	6	17	4	5	5	16	22	12
ENSG00000266935	0	1	0	0	0	0	0	0	0	0	1	0
ENSG00000197808	6	10	23	31	18	27	8.686499596	6	15	27	21	25
ENSG00000276071	3	2	0	2	2	1	1	1	2	2	5	6
ENSG00000225975	4	0	4	5	6	3	2	3	0	4	6	9
ENSG00000189042	26	22	32	34	22	41	24	13	12	41	31	42
ENSG00000267041	5	16	20	22	24	25	10	3	14	19	25	31
ENSG00000267260	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000267353	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267254	0	0	0	0	0	3	0	0	0	0	1	0
ENSG00000197863	47	43	80	61	39	49	45	28	35	53	70	70
ENSG00000251247	7	1	9	7	6	8	8	5	6	8	15	11
ENSG00000206669	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185869	17	18	35	16	25	32	14	11	14	33	33	46
ENSG00000243297	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198453	55	70	102	56	69	94	49	46	56	89	122	111
ENSG00000197050	16	27	37	21	18	28	19	7	17	30	28	40
ENSG00000275547	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267345	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267672	1	1	0	2	2	2	1	0	1	1	0	3
ENSG00000267360	1.331599951	0	2.39E-28	1.704200029	1.00E-21	1.22329998	2.06E-17	4.37E-20	1.833199978	1.15E-27	0	0
ENSG00000196967	11.5376997	10.62479973	26.50160027	14.05840015	16.86269951	32.63259888	9.376199722	9.406700134	12.60709953	33.43299866	22.60320091	11.79129982
ENSG00000267437	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000245680	115.7197037	42.56809998	72.90049744	75.44930267	86.74259949	83.43039703	41.33269882	40.0381012	41.20140076	86.98439789	84.73880005	100.4095001
ENSG00000188283	22	12	27	29	34	34	11	9	15	27	31	33.54809952
ENSG00000226686	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000267605	0	1	0	0	1.049700022	0	2	0	2.12E-41	0.875800014	0.362699986	0
ENSG00000181666	46	43	52	72	59	77	51	31	40	65	68	87
ENSG00000276846	0	0	0	0	0	2	0	0	0	1	1	0
ENSG00000267682	0	0	1	0	1	2	0	0	0	0	2	5
ENSG00000189164	16	20	33.05260086	29	26	29	24	19	19	35	51	49
ENSG00000196437	25	19	37	26	21	47	22	18	23	30	36	34
ENSG00000171827	26	21	51	31	40	41	29	8	23	45	46	49
ENSG00000266916	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000267115	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188227	1	3	0	3	2	3	0	0	2	2.007499933	5	3
ENSG00000180458	0	0	0	0	2	1	0	0	0	0	0	1
ENSG00000267470	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171817	5	1	2	6	1	2	6	2	4	2	4	6
ENSG00000180479	9	10	15	19	16	22	8	6	9	22	11	20
ENSG00000120784	53	40	66	59	76	80	49	33	40	69	69	80
ENSG00000196381	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000267552	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267319	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198182	2	1	1	3	3	4	3	0	4	2	3	8
ENSG00000267152	0	1	3	4	6	1	0	0	0	2	1	3
ENSG00000189144	4	9	8	19	16	25	7	5	7	15	23	24
ENSG00000267422	0	0	0	1	0	0	0	1	0	3.050499916	0	1
ENSG00000267640	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225868	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229481	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171804	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105738	157	116	170	204	200	169	110	71	109	199	190	171
ENSG00000268051	2	1	0	0	1	5	2	1	1	3	1	4
ENSG00000221258	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268764	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269653	2	0	0	4	4	3	1	1	0	4	2	3
ENSG00000268499	0	0	1	1	0	0	0	0	0	0	0	0
ENSG00000275132	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000011332	0	0	2	0	0	0	2	1	0	0	0	0
ENSG00000167642	7	5	10	16	9	6	2	4	8	5	17	9
ENSG00000167641	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267748	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200209	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167644	0	0	0	0	0	0	0	0	0	1	1	0
ENSG00000167645	45	60	95	73	49	46	55	40	43	83	83	69
ENSG00000099337	0	1	0	0	0	0	0	1	0	0	0	2
ENSG00000268913	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099338	2	1	2	3	1	3	0	0	0	1	1	3
ENSG00000266963	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099341	185	207	328	231	211	216	158	118	173	288	261	271
ENSG00000179168	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267090	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188766	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000267473	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000130244	18	19	22	24	19	22	17	7	16	26	32	22.02669907
ENSG00000171777	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196218	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269445	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268055	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104814	1	0	2	0	2	0	0	0	0	1	0	0
ENSG00000267291	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178982	245	245	409	270	235	279	248	174	219	327	271	297
ENSG00000130402	845	808.6782837	1239	951	973.0001221	859.0001221	777	674	848.9998779	1018	961	992
ENSG00000267375	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182472	178	83	127	256	221	293	208	115	112	198	210	209
ENSG00000267892	3	2	1	0	3	5	3	2	1	3	3	4
ENSG00000205076	0	0	0	0	0	0	0	0	0	0	0	0.999199986
ENSG00000178934	0	0	0	0	0	0	0	0	0	0	0	0.0008
ENSG00000207296	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171747	604	693	1059	955	920.9998779	843.9998779	486	405	581	929	1052.000244	887
